form_id,start_date,end_date,location_id,location_name,country,post_emergency,persons_per_handpump,persons_per_tap,liters_per_person_per_day,non_chlorinated_0_cfu,chlorinated_safe_water_quality,households_with_toilet,persons_per_toilet,persons_per_shower,persons_per_hygiene_promoter,refugee_pop,reporting_monthly,liters_per_person_household,potable_water_storage_10l,protected_water_sources,menstrual_hygiene_satisfaction,household_toilet,defecate_in_toilet,access_to_soap,solid_waste_disposal_access,reporting_annual
3116907,7/1/2019,7/28/2019,541,Buramino,Ethiopia,Post-emergency,,116,15,,100,11,43,73,1625,42271,18078,,,,,,,,,
3116827,7/1/2019,7/28/2019,429,Dollo Ado Transit Centre,Ethiopia,Emergency,,,6,,,,83,208,,1665,18078,,,,,,,,,
3068148,7/1/2019,7/28/2019,527,Fugnido,Ethiopia,Post-emergency,,68,19,,100,43,11,36,738,39876,18078,,,,,,,,,
3068146,7/1/2019,7/28/2019,497,Fugnido 2,Ethiopia,Post-emergency,,47,19,,100,41,11,17,435,8715,18078,,,,,,,,,
3116906,7/1/2019,7/28/2019,537,Hilaweyn,Ethiopia,Post-emergency,,148,17,,100,10,50,24,1671,51807,18078,,,,,,,,,
3068143,7/1/2019,7/28/2019,494,Jewi,Ethiopia,Post-emergency,,117,17,,100,55,9,26,892,53538,18078,,,,,,,,,
3116905,7/1/2019,7/28/2019,536,Kobe,Ethiopia,Post-emergency,,163,20,,100,19,20,28,804,48275,18078,,,,,,,,,
3068142,7/1/2019,7/28/2019,450,Kule,Ethiopia,Post-emergency,,131,15,,100,39,12,26,539,42587,18078,,,,,,,,,
3109417,7/1/2019,7/28/2019,534,Mai Aini,Ethiopia,Post-emergency,,98,11,100,100,64,9,0,,15742,18078,,,,,,,,,
3116904,7/1/2019,7/28/2019,535,Melkadida,Ethiopia,Post-emergency,,141,20,,100,22,18,28,579,34784,18078,,,,,,,,,
3067812,7/1/2019,7/28/2019,4015,Nguenyyiel,Ethiopia,Post-emergency,,135,11,,100,30,15,16,479,81091,18078,,,,,,,,,
3068139,7/1/2019,7/28/2019,544,Okugo,Ethiopia,Post-emergency,,82,21,,100,20,16,,451,9929,18078,,,,,,,,,
4186936,7/1/2019,7/28/2019,525,Sherkole,Ethiopia,Post-emergency,,80,18,100,100,60,7,7,505,10109,18078,,,,,,,,,
3109418,7/1/2019,7/28/2019,529,Shimelba,Ethiopia,Post-emergency,,95,24,100,100,60,7,20,463,7421,18078,,,,,,,,,
3068152,7/1/2019,7/28/2019,546,Tierkidi,Ethiopia,Post-emergency,,187,14,,100,29,15,244,1058,58242,18078,,,,,,,,,
4789840,7/1/2019,7/28/2019,540,Tongo,Ethiopia,Post-emergency,,161,18,100,100,59,8,4,503,10074,18078,,,,,,,,,
4794794,7/1/2019,7/28/2019,496,Tsore Camp (Assosa),Ethiopia,Post-emergency,,87,20,100,100,68,6,6,609,12186,18078,,,,,,,,,
17704302,7/1/2019,7/28/2019,670,Fetentaa,Ghana,Post-emergency,,55,20,50,33,2,9,24,84,848,18078,,,,,,,,,
3260911,7/1/2019,7/28/2019,446,Basirma,Iraq,Post-emergency,,,122,100,100,100,5,4,878,2635,18078,,,,,,,,,
3192688,7/1/2019,7/28/2019,442,Kawergosk,Iraq,Post-emergency,,,124,100,100,100,4,4,947,7582,18078,,,,,,,,,
3257444,7/1/2019,7/28/2019,444,Qushtapa,Iraq,Post-emergency,,4,109,100,100,100,4,4,1001,8013,18078,,,,,,,,,
3071836,7/1/2019,7/28/2019,518,Dagahaley,Kenya,Post-emergency,,91,27,69,99,77,7,,1894,75764,18078,,,,,,,,,
3073906,7/1/2019,7/28/2019,519,Hagadera,Kenya,Post-emergency,,95,22,66,100,87,5,,1987,79511,18078,,,,,,,,,
3073908,7/1/2019,7/28/2019,520,Ifo,Kenya,Post-emergency,,63,32,66,98,74,7,,1792,71695,18078,,,,,,,,,
3117196,7/1/2019,7/28/2019,313,Dzaleka,Malawi,Post-emergency,925,69,7,,0,43,7,13,135,41110,18078,,,,,,,,,
2362411,7/1/2019,7/28/2019,699,Beldangi,Nepal,Post-emergency,186,21,32,,,,,,,5806,18078,,,,,,,,,
10321042,7/1/2019,7/28/2019,696,Abala,Niger,Post-emergency,,226,15,,,,22,64,15139,15139,18078,,,,,,,,,
15036916,7/1/2019,7/28/2019,697,Tabareybarey,Niger,Post-emergency,,201,15,,,,104,141,10648,10648,18078,,,,,,,,,
3349978,7/1/2019,7/28/2019,4251,Adagom,Nigeria,Post-emergency,,,0,,,,72,,,9233,18078,,,,,,,,,
6056242,7/1/2019,7/28/2019,4308,Gamboma,Republic of Congo,Emergency,,,14,,,,22,22,,1358,18078,,,,,,,,,
3095057,7/1/2019,7/28/2019,626,Gihembe,Rwanda,Post-emergency,,57,18,,100,,19,130,90,12569,18078,,,,,,,,,
3094850,7/1/2019,7/28/2019,629,Kigeme,Rwanda,Post-emergency,,186,12,,,,39,128,945,20793,18078,,,,,,,,,
3094841,7/1/2019,7/28/2019,627,Kiziba,Rwanda,Post-emergency,,50,20,100,0,,43,173,76,17008,18078,,,,,,,,,
3095051,7/1/2019,7/28/2019,631,Mahama,Rwanda,Post-emergency,,77,19,100,100,,17,17,509,61191,18078,,,,,,,,,
3094960,7/1/2019,7/28/2019,630,Mugombwa,Rwanda,Post-emergency,,87,20,,100,,24,38,872,10474,18078,,,,,,,,,
3094845,7/1/2019,7/28/2019,628,Nyabiheke,Rwanda,Post-emergency,,97,16,,92,,20,125,113,14303,18078,,,,,,,,,
3272103,7/1/2019,7/28/2019,686,Ajoung Thok,South Sudan,Post-emergency,357,71,24,,89,63,7,,321,38862,18078,,,,,,,,,
3272102,7/1/2019,7/28/2019,3886,Pamir,South Sudan,Post-emergency,500,84,17,,80,30,11,,494,33633,18078,,,,,,,,,
6619120,7/1/2019,7/28/2019,3884,Al Kashafa,Sudan,Post-emergency,,,8,,91,,,,,13009,18078,,,,,,,,,
6619132,7/1/2019,7/28/2019,3921,Al Redis 1,Sudan,Post-emergency,,126,12,,100,18,21,,495,11399,18078,,,,,,,,,
6619136,7/1/2019,7/28/2019,3922,Al Redis 2,Sudan,Post-emergency,,107,14,,86,9,26,,521,26065,18078,,,,,,,,,
6619125,7/1/2019,7/28/2019,3920,Jouri,Sudan,Post-emergency,,70,7,,83,13,24,,454,10919,18078,,,,,,,,,
6619068,7/1/2019,7/28/2019,3925,Um Sangour,Sudan,Post-emergency,,242,10,,75,15,18,,780,23424,18078,,,,,,,,,
8119764,7/1/2019,7/28/2019,508,Mtendeli,Tanzania,Post-emergency,,78,27,,100,41,7,,932,34500,18078,,,,,,,,,
8119812,7/1/2019,7/28/2019,509,Nduta,Tanzania,Post-emergency,,76,22,,100,44,12,6,735,86071,18078,,,,,,,,,
5257752,7/1/2019,7/28/2019,4296,Nyarugusu Burundian,Tanzania,Post-emergency,,94,20,,100,47,9,,986,85796,18078,,,,,,,,,
5258126,7/1/2019,7/28/2019,4297,Nyarugusu Congolese,Tanzania,Post-emergency,,53,23,,100,67,6,,675,59464,18078,,,,,,,,,
2820602,7/1/2019,7/28/2019,552,Adjumani,Uganda,,,,,,,,,,,,18078,,,,,,,,,
3081875,7/1/2019,7/28/2019,549,Imvepi,Uganda,Post-emergency,300,150,20,50,68,72,4,4,515,59789,18078,,,,,,,,,
3300728,7/1/2019,7/28/2019,554,Kyaka II,Uganda,Emergency,,,8,,,,8,14,,95185,18078,,,,,,,,,
3040779,7/1/2019,7/28/2019,558,Nakivale,Uganda,Post-emergency,3304,,18,,,76,6,11,9911,89207,18078,,,,,,,,,
3040925,7/1/2019,7/28/2019,555,Oruchinga,Uganda,Post-emergency,428,559,24,94,100,68,9,11,2424,7272,18078,,,,,,,,,
3292560,7/1/2019,7/28/2019,551,Palorinya,Uganda,Post-emergency,500,106,,,,,0,0,0,,18078,,,,,,,,,
3082798,7/1/2019,7/28/2019,548,Rhino Camp,Uganda,Post-emergency,229,273,20,60,10,42,8,17,805,109556,18078,,,,,,,,,
4188856,7/1/2019,7/28/2019,559,Rwamwanja,Uganda,Post-emergency,889,985,12,99,8,59,6,8,381,69372,18078,,,,,,,,,
3523337,6/3/2019,6/30/2019,463,Auserd,Algeria,Post-emergency,,61,7,100,100,94,5,4,642,18638,18048,,,,,,,,,
3523310,6/3/2019,6/30/2019,464,Boujdour,Algeria,Post-emergency,,,24,100,100,94,5,4,331,9601,18048,,,,,,,,,
3523466,6/3/2019,6/30/2019,465,Dakhla,Algeria,Post-emergency,,49,43,,,98,5,4,374,10870,18048,,,,,,,,,
3523458,6/3/2019,6/30/2019,466,Layounne,Algeria,Post-emergency,,,15,100,100,88,5,5,1275,25503,18048,,,,,,,,,
3430909,6/3/2019,6/30/2019,467,Smara,Algeria,Post-emergency,,98,20,100,100,87,5,5,1493,25389,18048,,,,,,,,,
15488385,6/3/2019,6/30/2019,622,Borgop,Cameroon,Post-emergency,509,,14,100,0,,16,16,305,12222,18048,,,,,,,,,
15484103,6/3/2019,6/30/2019,451,Gado,Cameroon,Post-emergency,567,121,14,92,65,1,39,43,479,25403,18048,,,,,,,,,
15491188,6/3/2019,6/30/2019,453,Lolo,Cameroon,Post-emergency,461,160,15,,100,,16,16,431,13379,18048,,,,,,,,,
3264671,6/3/2019,6/30/2019,625,Minawao,Cameroon,Post-emergency,500,1106,,,,,0,0,0,,18048,,,,,,,,,
15490958,6/3/2019,6/30/2019,624,Ngam,Cameroon,Post-emergency,480,,15,100,0,,14,23,205,7199,18048,,,,,,,,,
15760525,6/3/2019,6/30/2019,3883,Ngarisingo,Cameroon,Post-emergency,411,,17,,,,10,10,410,1232,18048,,,,,,,,,
15552647,6/3/2019,6/30/2019,461,Timangolo,Cameroon,Post-emergency,459,145,10,,,38,8,8,359,7197,18048,,,,,,,,,
4052528,6/3/2019,6/30/2019,4285,Maicao,Colombia,Emergency,,,17,,,,12,50,,350,18048,,,,,,,,,
4190667,6/3/2019,6/30/2019,486,Bili,Democratic Republic of the Congo,Post-emergency,4771,1193,5,,,69,9,16,2385,9542,18048,,,,,,,,,
4277650,6/3/2019,6/30/2019,4250,Biringi (Aru),Democratic Republic of the Congo,Post-emergency,1982,,14,100,,14,22,30,1981,9908,18048,,,,,,,,,
4188908,6/3/2019,6/30/2019,420,Boyabu,Democratic Republic of the Congo,Post-emergency,614,,19,100,,13,29,35,4295,17182,18048,,,,,,,,,
4188861,6/3/2019,6/30/2019,657,Inke,Democratic Republic of the Congo,Post-emergency,669,,17,,,12,32,45,4513,18054,18048,,,,,,,,,
4277599,6/3/2019,6/30/2019,4249,Kaka (Dungu),Democratic Republic of the Congo,Post-emergency,354,,37,100,100,22,10,10,354,1063,18048,,,,,,,,,
3145062,6/3/2019,6/30/2019,495,Lusenda,Democratic Republic of the Congo,Post-emergency,,99,20,,27,26,16,23,1027,29799,18048,,,,,,,,,
4190672,6/3/2019,6/30/2019,4247,Meri (Aba),Democratic Republic of the Congo,Post-emergency,4428,,13,,,16,19,18,2951,35423,18048,,,,,,,,,
3117192,6/3/2019,6/30/2019,658,Mole,Democratic Republic of the Congo,Post-emergency,0,0,,,,,0,0,0,,18048,,,,,,,,,
3145064,6/3/2019,6/30/2019,4246,Mulongwe (Baraka),Democratic Republic of the Congo,Post-emergency,740,89,12,,32,46,8,8,515,7221,18048,,,,,,,,,
4277609,6/3/2019,6/30/2019,4248,Nambili (Doruma),Democratic Republic of the Congo,Post-emergency,532,,18,0,,23,18,23,1951,5853,18048,,,,,,,,,
15027366,6/3/2019,6/30/2019,602,Ali Adde,Djibouti,Post-emergency,,73,13,,100,35,10,56,,15795,18048,,,,,,,,,
2543399,6/3/2019,6/30/2019,538,Adi Harush,Ethiopia,Post-emergency,,80,13,100,100,56,10,31,898,15279,18048,,,,,,,,,
2536325,6/3/2019,6/30/2019,531,Awbarre,Ethiopia,,,,,,,,,,,,18048,,,,,,,,,
3079392,6/3/2019,6/30/2019,539,Aysaita,Ethiopia,Post-emergency,,,35,100,100,42,27,64,3940,19701,18048,,,,,,,,,
2541821,6/3/2019,6/30/2019,543,Bambasi,Ethiopia,Post-emergency,,52,15,100,100,77,6,6,1167,17516,18048,,,,,,,,,
3079391,6/3/2019,6/30/2019,407,Berhale,Ethiopia,Post-emergency,,100,8,100,100,37,20,37,1332,17323,18048,,,,,,,,,
2556596,6/3/2019,6/30/2019,533,Bokolmanyo,Ethiopia,Post-emergency,,130,17,,100,12,39,43,716,42981,18048,,,,,,,,,
2558697,6/3/2019,6/30/2019,541,Buramino,Ethiopia,Post-emergency,,116,13,,100,11,43,73,1625,42271,18048,,,,,,,,,
2559796,6/3/2019,6/30/2019,429,Dollo Ado Transit Centre,Ethiopia,Emergency,,,25,,,,19,49,,394,18048,,,,,,,,,
2599168,6/3/2019,6/30/2019,527,Fugnido,Ethiopia,Post-emergency,,67,19,0,100,43,11,36,730,39472,18048,,,,,,,,,
2599199,6/3/2019,6/30/2019,497,Fugnido 2,Ethiopia,Post-emergency,,47,20,,100,41,11,17,431,8625,18048,,,,,,,,,
2558692,6/3/2019,6/30/2019,537,Hilaweyn,Ethiopia,Post-emergency,,148,17,,100,10,50,24,1671,51807,18048,,,,,,,,,
2599165,6/3/2019,6/30/2019,494,Jewi,Ethiopia,Post-emergency,,113,18,,100,57,9,25,856,51409,18048,,,,,,,,,
2524752,6/3/2019,6/30/2019,530,Kebribeyah,Ethiopia,Post-emergency,,631,12,,50,91,8,,2809,14047,18048,,,,,,,,,
2558357,6/3/2019,6/30/2019,536,Kobe,Ethiopia,Post-emergency,,163,19,,100,19,20,28,804,48275,18048,,,,,,,,,
2599163,6/3/2019,6/30/2019,450,Kule,Ethiopia,Post-emergency,,131,18,,100,39,12,26,535,42313,18048,,,,,,,,,
2543398,6/3/2019,6/30/2019,534,Mai Aini,Ethiopia,Post-emergency,,97,14,100,100,64,9,25,828,15742,18048,,,,,,,,,
2557593,6/3/2019,6/30/2019,535,Melkadida,Ethiopia,Post-emergency,,141,20,,100,22,18,28,579,34784,18048,,,,,,,,,
2599170,6/3/2019,6/30/2019,4015,Nguenyyiel,Ethiopia,Post-emergency,,135,11,,100,29,16,16,475,80781,18048,,,,,,,,,
2599189,6/3/2019,6/30/2019,544,Okugo,Ethiopia,Post-emergency,,74,20,,100,12,27,,442,9735,18048,,,,,,,,,
2536326,6/3/2019,6/30/2019,532,Sheder,Ethiopia,Post-emergency,,87,6,,17,39,12,,2000,10002,18048,,,,,,,,,
2541816,6/3/2019,6/30/2019,525,Sherkole,Ethiopia,Post-emergency,,90,20,100,100,53,7,7,550,11017,18048,,,,,,,,,
2543396,6/3/2019,6/30/2019,529,Shimelba,Ethiopia,Post-emergency,,95,17,100,100,67,6,20,463,7421,18048,,,,,,,,,
2599172,6/3/2019,6/30/2019,546,Tierkidi,Ethiopia,Post-emergency,,163,12,,100,36,13,213,925,50877,18048,,,,,,,,,
2541818,6/3/2019,6/30/2019,540,Tongo,Ethiopia,Post-emergency,,177,18,100,100,53,9,5,610,12219,18048,,,,,,,,,
2541822,6/3/2019,6/30/2019,496,Tsore Camp (Assosa),Ethiopia,Post-emergency,,44,20,100,100,67,7,7,653,13076,18048,,,,,,,,,
2360515,6/3/2019,6/30/2019,445,Arbat,Iraq,Post-emergency,,4,124,100,100,,4,4,1801,9005,18048,,,,,,,,,
3258371,6/3/2019,6/30/2019,446,Basirma,Iraq,Post-emergency,,,113,100,100,100,5,4,882,2647,18048,,,,,,,,,
3192685,6/3/2019,6/30/2019,442,Kawergosk,Iraq,Post-emergency,,4,119,100,100,100,4,4,947,7577,18048,,,,,,,,,
3159704,6/3/2019,6/30/2019,444,Qushtapa,Iraq,Post-emergency,,4,110,100,100,100,4,4,993,7950,18048,,,,,,,,,
2832382,6/3/2019,6/30/2019,518,Dagahaley,Kenya,,,,,,,,,,,,18048,,,,,,,,,
3073913,6/3/2019,6/30/2019,519,Hagadera,Kenya,Post-emergency,,96,23,59,100,87,5,,1989,79560,18048,,,,,,,,,
3073932,6/3/2019,6/30/2019,520,Ifo,Kenya,Post-emergency,,62,29,72,100,74,7,,1769,70799,18048,,,,,,,,,
2558351,6/3/2019,6/30/2019,313,Dzaleka,Malawi,Post-emergency,918,66,7,,,45,7,13,130,39770,18048,,,,,,,,,
6276781,6/3/2019,6/30/2019,644,Osire,Namibia,Post-emergency,4937,,19,,,,,,,4479,18048,,,,,,,,,
10321037,6/3/2019,6/30/2019,696,Abala,Niger,Post-emergency,,226,17,,,,22,64,15139,15139,18048,,,,,,,,,
13372287,6/3/2019,6/30/2019,697,Tabareybarey,Niger,Post-emergency,,201,21,,,,104,141,10648,10648,18048,,,,,,,,,
3349977,6/3/2019,6/30/2019,4251,Adagom,Nigeria,Post-emergency,,,0,,100,,72,,,9198,18048,,,,,,,,,
2876579,6/3/2019,6/30/2019,4308,Gamboma,Republic of Congo,Emergency,,,14,,,,20,20,,1358,18048,,,,,,,,,
3095056,6/3/2019,6/30/2019,626,Gihembe,Rwanda,Post-emergency,,59,20,,100,,20,134,99,12957,18048,,,,,,,,,
3094853,6/3/2019,6/30/2019,629,Kigeme,Rwanda,Post-emergency,,188,12,100,100,,39,129,955,21030,18048,,,,,,,,,
3094844,6/3/2019,6/30/2019,627,Kiziba,Rwanda,Post-emergency,,51,20,,67,,43,174,76,17055,18048,,,,,,,,,
3095050,6/3/2019,6/30/2019,631,Mahama,Rwanda,Post-emergency,,76,19,100,100,,17,17,504,60504,18048,,,,,,,,,
3094962,6/3/2019,6/30/2019,630,Mugombwa,Rwanda,Post-emergency,,87,20,,100,,24,38,869,10435,18048,,,,,,,,,
3094847,6/3/2019,6/30/2019,628,Nyabiheke,Rwanda,Post-emergency,,97,16,,98,,20,125,113,14289,18048,,,,,,,,,
2371301,6/3/2019,6/30/2019,686,Ajoung Thok,South Sudan,Post-emergency,500,68,25,,86,100,7,,319,38640,18048,,,,,,,,,
2601894,6/3/2019,6/30/2019,680,Doro,South Sudan,Post-emergency,250,94,21,,100,28,16,,503,60916,18048,,,,,,,,,
2561362,6/3/2019,6/30/2019,681,Gendrassa,South Sudan,Post-emergency,250,101,21,,100,56,8,,501,17535,18048,,,,,,,,,
2561364,6/3/2019,6/30/2019,682,Kaya,South Sudan,Post-emergency,,67,33,,100,35,13,,505,23238,18048,,,,,,,,,
3272098,6/3/2019,6/30/2019,3886,Pamir,South Sudan,Post-emergency,500,83,17,,71,30,11,,492,33483,18048,,,,,,,,,
2561310,6/3/2019,6/30/2019,678,Yusuf Batil,South Sudan,Post-emergency,250,89,26,,100,37,13,,497,45763,18048,,,,,,,,,
8108165,6/3/2019,6/30/2019,508,Mtendeli,Tanzania,Post-emergency,,80,26,,100,41,7,,950,35186,18048,,,,,,,,,
8114611,6/3/2019,6/30/2019,509,Nduta,Tanzania,Post-emergency,,80,21,,100,44,12,6,753,88122,18048,,,,,,,,,
5257564,6/3/2019,6/30/2019,4296,Nyarugusu Burundian,Tanzania,Post-emergency,,105,21,,100,64,8,,803,86019,18048,,,,,,,,,
5257751,6/3/2019,6/30/2019,4297,Nyarugusu Congolese,Tanzania,Post-emergency,,80,21,,100,54,9,,912,60209,18048,,,,,,,,,
2820601,6/3/2019,6/30/2019,552,Adjumani,Uganda,,,,,,,,,,,,18048,,,,,,,,,
2367825,6/3/2019,6/30/2019,554,Kyaka II,Uganda,Emergency,,,8,,,,8,14,,94567,18048,,,,,,,,,
2385046,6/3/2019,6/30/2019,558,Nakivale,Uganda,Post-emergency,3304,826,17,89,98,76,6,11,9911,89207,18048,,,,,,,,,
2500026,6/3/2019,6/30/2019,555,Oruchinga,Uganda,Post-emergency,472,617,22,94,100,68,10,13,891,8027,18048,,,,,,,,,
2845364,6/3/2019,6/30/2019,551,Palorinya,Uganda,Post-emergency,500,106,8,,,51,8,7,656,118773,18048,,,,,,,,,
4188858,6/3/2019,6/30/2019,559,Rwamwanja,Uganda,Post-emergency,900,973,12,99,8,60,6,8,376,68492,18048,,,,,,,,,
2569486,6/3/2019,6/30/2019,365,Tongogara,Zimbabwe,Emergency,,,11,,,,8,,,13009,18048,,,,,,,,,
3523336,4/29/2019,6/2/2019,463,Auserd,Algeria,Post-emergency,,61,17,100,100,94,5,4,642,18638,18017,,,,,,,,,
3523309,4/29/2019,6/2/2019,464,Boujdour,Algeria,Post-emergency,,,23,100,100,94,5,4,331,9601,18017,,,,,,,,,
3523465,4/29/2019,6/2/2019,465,Dakhla,Algeria,Post-emergency,,49,37,100,100,98,5,4,374,10870,18017,,,,,,,,,
3523457,4/29/2019,6/2/2019,466,Layounne,Algeria,Post-emergency,,,12,100,100,88,5,5,1275,25503,18017,,,,,,,,,
3430908,4/29/2019,6/2/2019,467,Smara,Algeria,Post-emergency,,98,10,100,100,87,5,5,1493,25389,18017,,,,,,,,,
15488374,4/29/2019,6/2/2019,622,Borgop,Cameroon,Post-emergency,509,,14,96,0,,16,16,305,12222,18017,,,,,,,,,
15484102,4/29/2019,6/2/2019,451,Gado,Cameroon,Post-emergency,597,118,13,100,75,1,39,44,479,25403,18017,,,,,,,,,
15491187,4/29/2019,6/2/2019,453,Lolo,Cameroon,Post-emergency,461,160,15,,,,16,16,431,13379,18017,,,,,,,,,
15552340,4/29/2019,6/2/2019,623,Mbile,Cameroon,Post-emergency,686,,10,,,,16,17,490,13721,18017,,,,,,,,,
3270162,4/29/2019,6/2/2019,625,Minawao,Cameroon,Post-emergency,500,1106,10,,67,14,26,27,711,58315,18017,,,,,,,,,
15490821,4/29/2019,6/2/2019,624,Ngam,Cameroon,Post-emergency,480,,15,93,0,,14,23,205,7199,18017,,,,,,,,,
15760524,4/29/2019,6/2/2019,3883,Ngarisingo,Cameroon,Post-emergency,409,,16,,,,10,9,408,1226,18017,,,,,,,,,
15552646,4/29/2019,6/2/2019,461,Timangolo,Cameroon,Post-emergency,459,145,9,,100,38,8,8,359,7197,18017,,,,,,,,,
4052527,4/29/2019,6/2/2019,4285,Maicao,Colombia,Emergency,,,14,,,,12,50,,350,18017,,,,,,,,,
4190666,4/29/2019,6/2/2019,486,Bili,Democratic Republic of the Congo,Post-emergency,4771,1193,6,,,69,9,16,2385,9542,18017,,,,,,,,,
4277649,4/29/2019,6/2/2019,4250,Biringi (Aru),Democratic Republic of the Congo,Post-emergency,1841,,15,,,19,22,28,1150,9207,18017,,,,,,,,,
4188907,4/29/2019,6/2/2019,420,Boyabu,Democratic Republic of the Congo,Post-emergency,614,,19,100,,13,29,35,4295,17182,18017,,,,,,,,,
4188852,4/29/2019,6/2/2019,657,Inke,Democratic Republic of the Congo,Post-emergency,901,,13,,,12,32,45,4507,18029,18017,,,,,,,,,
4277598,4/29/2019,6/2/2019,4249,Kaka (Dungu),Democratic Republic of the Congo,Post-emergency,354,,35,100,100,22,10,10,354,1063,18017,,,,,,,,,
3114916,4/29/2019,6/2/2019,495,Lusenda,Democratic Republic of the Congo,Post-emergency,,98,21,,27,26,16,23,1021,29609,18017,,,,,,,,,
4190671,4/29/2019,6/2/2019,4247,Meri (Aba),Democratic Republic of the Congo,Post-emergency,4392,,14,,,14,21,19,3513,35132,18017,,,,,,,,,
4188909,4/29/2019,6/2/2019,658,Mole,Democratic Republic of the Congo,Post-emergency,4952,531,13,100,100,14,23,34,3714,14857,18017,,,,,,,,,
3145063,4/29/2019,6/2/2019,4246,Mulongwe (Baraka),Democratic Republic of the Congo,Post-emergency,740,82,13,,28,47,7,8,485,6791,18017,,,,,,,,,
4277608,4/29/2019,6/2/2019,4248,Nambili (Doruma),Democratic Republic of the Congo,Post-emergency,532,,18,100,,23,18,23,1951,5853,18017,,,,,,,,,
14443404,4/29/2019,6/2/2019,602,Ali Adde,Djibouti,Post-emergency,,73,11,,,35,10,56,,15741,18017,,,,,,,,,
2543389,4/29/2019,6/2/2019,538,Adi Harush,Ethiopia,Post-emergency,,89,15,100,100,56,11,35,850,17000,18017,,,,,,,,,
2536340,4/29/2019,6/2/2019,531,Awbarre,Ethiopia,Post-emergency,,104,20,,50,11,22,,2378,11894,18017,,,,,,,,,
3079388,4/29/2019,6/2/2019,539,Aysaita,Ethiopia,Post-emergency,,141,17,100,100,40,26,67,3810,19050,18017,,,,,,,,,
2541812,4/29/2019,6/2/2019,543,Bambasi,Ethiopia,Post-emergency,,,15,,100,77,6,6,1167,17516,18017,,,,,,,,,
3079386,4/29/2019,6/2/2019,407,Berhale,Ethiopia,Post-emergency,,100,8,100,100,37,20,37,1154,17323,18017,,,,,,,,,
2556597,4/29/2019,6/2/2019,533,Bokolmanyo,Ethiopia,Post-emergency,,130,17,,100,12,39,43,716,42981,18017,,,,,,,,,
2558696,4/29/2019,6/2/2019,541,Buramino,Ethiopia,Post-emergency,,116,13,,100,11,43,73,1625,42271,18017,,,,,,,,,
2559795,4/29/2019,6/2/2019,429,Dollo Ado Transit Centre,Ethiopia,Emergency,,,18,,,,27,69,,554,18017,,,,,,,,,
2304745,4/29/2019,6/2/2019,527,Fugnido,Ethiopia,Post-emergency,,67,19,,100,43,11,36,730,39472,18017,,,,,,,,,
2304747,4/29/2019,6/2/2019,497,Fugnido 2,Ethiopia,Post-emergency,,47,20,,100,41,11,6,431,8625,18017,,,,,,,,,
2558691,4/29/2019,6/2/2019,537,Hilaweyn,Ethiopia,Post-emergency,,148,17,,100,10,50,24,1671,51807,18017,,,,,,,,,
2295189,4/29/2019,6/2/2019,494,Jewi,Ethiopia,Post-emergency,,113,18,,100,57,9,25,856,51409,18017,,,,,,,,,
2558356,4/29/2019,6/2/2019,536,Kobe,Ethiopia,Post-emergency,,163,17,,100,19,20,28,804,48275,18017,,,,,,,,,
2295187,4/29/2019,6/2/2019,450,Kule,Ethiopia,Post-emergency,,0,,,,,0,0,0,,18017,,,,,,,,,
2543388,4/29/2019,6/2/2019,534,Mai Aini,Ethiopia,Post-emergency,,94,16,100,100,64,9,25,749,15742,18017,,,,,,,,,
2557500,4/29/2019,6/2/2019,535,Melkadida,Ethiopia,Post-emergency,,142,21,,100,22,17,28,579,34784,18017,,,,,,,,,
2295191,4/29/2019,6/2/2019,4015,Nguenyyiel,Ethiopia,Post-emergency,,,10,,100,29,16,16,475,80781,18017,,,,,,,,,
2295193,4/29/2019,6/2/2019,544,Okugo,Ethiopia,Post-emergency,,74,20,,100,12,27,,442,9735,18017,,,,,,,,,
